[0.0, 19]
[0.0, 19]
[0.0, 19]
[0.0, 19]
[1.0, 19]
[1.0, 19]
[1.0, 19]
[1.0, 19]
[2.0, 19]
[2.0, 19]
[2.0, 19]
[3.0, 19]
[3.0, 19]
[4.0, 20]
[4.0, -1]
[5.0, 20]
[6.0, 20]
[6.0, 20]
[7.0, 20]
[8.0, 20]
[8.0, -1]
[9.0, 20]
[11.0, 20]
[13.0, 19]
[14.0, 19]
[15.0, 19]
[17.0, 19]
[17.0, -1]
[17.0, -1]
[19.0, 19]
[20.0, 19]
[22.0, 19]
[22.0, 19]
[26.0, 19]
[26.0, 19]
[26.0, -1]
[31.0, 20]
[32.0, 20]
[32.0, -1]
[34.0, 20]
[37.0, 20]
[37.0, -1]
[40.0, -1]
[41.0, 20]
[43.0, 20]
[44.0, 20]
[48.0, 20]
[51.0, -1]
[51.0, -1]
[52.0, 20]
[54.0, 20]
[56.0, 20]
[58.0, -1]
[59.0, 20]
[64.0, 20]
[64.0, -1]
[67.0, 20]
[69.0, 20]
[69.0, 20]
[69.0, -1]
[73.0, -1]
[76.0, 20]
[80.0, -1]
[81.0, -1]
[85.0, -1]
[86.0, -1]
[90.0, -1]
[90.0, -1]
[94.0, -1]
[94.0, -1]
[94.0, -1]
[101.0, -1]
[102.0, -1]
[106.0, -1]
[106.0, -1]
[109.0, -1]
[111.0, -1]
[113.0, -1]
[115.0, -1]
[119.0, -1]
[121.0, -1]
[122.0, -1]
[126.0, -1]
[126.0, -1]
[130.0, -1]
[131.0, -1]
[135.0, -1]
[137.0, -1]
[140.0, -1]
[144.0, -1]
[145.0, -1]
[145.0, -1]
[148.0, -1]
[148.0, -1]
[149.0, -1]
[158.0, -1]
[159.0, -1]
[161.0, -1]
[164.0, -1]
[167.0, -1]
[169.0, -1]
[171.0, -1]
[174.0, -1]
[174.0, -1]
[176.0, -1]
[181.0, -1]
[183.0, -1]
[185.0, -1]
[188.0, -1]
[191.0, -1]
[192.0, -1]
[196.0, -1]
[196.0, -1]
[200.0, -1]
[203.0, -1]
[208.0, -1]
[208.0, -1]
[211.0, -1]
[215.0, -1]
[216.0, -1]
[220.0, -1]
[222.0, -1]
[222.0, -1]
[227.0, -1]
[228.0, -1]
[231.0, -1]
[235.0, -1]
[237.0, -1]
[238.0, -1]
[241.0, -1]
[243.0, -1]
[247.0, -1]
[248.0, -1]
[250.0, -1]
[252.0, -1]
[256.0, -1]
[257.0, -1]
[260.0, -1]
[264.0, -1]
[266.0, -1]
[267.0, -1]
[270.0, -1]
[272.0, -1]
[274.0, -1]
[279.0, -1]
[279.0, -1]
[279.0, -1]
[284.0, -1]
[286.0, -1]
[289.0, -1]
[289.0, -1]
[291.0, -1]
[294.0, -1]
[296.0, -1]
[299.0, -1]
[299.0, -1]
[300.0, -1]
[304.0, -1]
[306.0, -1]
[307.0, -1]
[308.0, -1]
[311.0, -1]
[313.0, -1]
[314.0, -1]
[315.0, -1]
[316.0, -1]
[319.0, -1]
[320.0, -1]
[321.0, -1]
[323.0, -1]
[324.0, -1]
[326.0, -1]
[328.0, -1]
[330.0, -1]
[331.0, -1]
[333.0, -1]
[335.0, -1]
[335.0, -1]
[337.0, -1]
[338.0, -1]
[340.0, -1]
[341.0, -1]
[342.0, -1]
[343.0, -1]
[344.0, -1]
[345.0, -1]
[347.0, -1]
[348.0, -1]
[348.0, -1]
[349.0, -1]
[350.0, -1]
[352.0, -1]
[352.0, -1]
[353.0, -1]
[355.0, -1]
[355.0, -1]
[356.0, -1]
[357.0, -1]
[358.0, -1]
[359.0, -1]
[359.0, -1]
[359.0, -1]
[360.0, -1]
[360.0, -1]
