[0.0, 33]
[0.0, 33]
[0.0, 33]
[1.0, 33]
[2.0, 33]
[3.0, 33]
[3.0, 33]
[3.0, 33]
[3.0, 33]
[4.0, 33]
[4.0, 19]
[5.0, 33]
[5.0, 33]
[6.0, 33]
[6.0, 33]
[7.0, 33]
[8.0, 33]
[9.0, 33]
[10.0, 33]
[10.0, 19]
[11.0, 33]
[12.0, 33]
[14.0, 33]
[14.0, 19]
[15.0, 33]
[16.0, 33]
[18.0, 33]
[19.0, 33]
[21.0, 33]
[22.0, 33]
[22.0, 20]
[25.0, 33]
[27.0, 33]
[27.0, 33]
[27.0, 20]
[31.0, 33]
[31.0, 33]
[32.0, 20]
[35.0, 33]
[36.0, 32]
[36.0, 20]
[41.0, 32]
[42.0, 21]
[44.0, 32]
[46.0, 32]
[46.0, 32]
[47.0, 21]
[51.0, 21]
[52.0, 30]
[52.0, 30]
[53.0, 21]
[58.0, 30]
[59.0, 42]
[61.0, 30]
[61.0, 30]
[64.0, 42]
[68.0, 28]
[69.0, 28]
[69.0, 42]
[72.0, 28]
[73.0, 42]
[79.0, 28]
[79.0, 28]
[80.0, 32]
[85.0, 32]
[86.0, 28]
[90.0, 28]
[90.0, 32]
[93.0, 32]
[94.0, 28]
[97.0, 28]
[100.0, 33]
[102.0, 28]
[105.0, 28]
[105.0, 33]
[108.0, 28]
[110.0, 33]
[114.0, 28]
[114.0, 33]
[118.0, 28]
[120.0, 33]
[123.0, 29]
[125.0, 33]
[127.0, 29]
[129.0, 33]
[131.0, 29]
[132.0, 33]
[136.0, 29]
[139.0, 57]
[142.0, 29]
[143.0, 57]
[145.0, 29]
[148.0, 57]
[150.0, 29]
[151.0, 57]
[155.0, 29]
[160.0, 255]
[160.0, 33]
[160.0, 33]
[165.0, 255]
[165.0, 33]
[169.0, 255]
[169.0, 33]
[173.0, 33]
[175.0, 255]
[181.0, 255]
[184.0, 32]
[184.0, 32]
[185.0, 255]
[188.0, 32]
[191.0, 255]
[193.0, 32]
[195.0, 32]
[196.0, 255]
[201.0, 33]
[203.0, 255]
[205.0, 33]
[207.0, 255]
[209.0, 33]
[212.0, 33]
[214.0, 255]
[217.0, 255]
[219.0, 255]
[222.0, 255]
[226.0, 255]
[226.0, 255]
[228.0, 255]
[231.0, 255]
[233.0, 255]
[236.0, 255]
[236.0, 255]
[237.0, 255]
[241.0, 255]
[243.0, 255]
[251.0, 255]
[251.0, 255]
[251.0, 255]
[255.0, 255]
[255.0, 255]
[258.0, 255]
[262.0, 255]
[263.0, 43]
[266.0, 43]
[268.0, 255]
[269.0, 43]
[271.0, 43]
[275.0, 54]
[276.0, 19]
[278.0, 54]
[281.0, 19]
[281.0, 54]
[283.0, 54]
[286.0, 19]
[287.0, 54]
[290.0, 54]
[293.0, 19]
[293.0, 54]
[295.0, 54]
[298.0, 35]
[301.0, 35]
[302.0, 19]
[302.0, 19]
[304.0, 35]
[305.0, 35]
[309.0, 33]
[311.0, 33]
[314.0, 33]
[315.0, 19]
[315.0, 33]
[319.0, 32]
[321.0, 19]
[321.0, 32]
[323.0, 32]
[325.0, 32]
[327.0, 31]
[329.0, 31]
[330.0, 20]
[331.0, 31]
[332.0, 31]
[335.0, 20]
[335.0, 30]
[337.0, 30]
[339.0, 30]
[340.0, 30]
[343.0, 20]
[343.0, 29]
[344.0, 29]
[346.0, 29]
[346.0, 29]
[349.0, 29]
[350.0, 29]
[351.0, 29]
[353.0, 29]
[354.0, 29]
[355.0, 29]
[356.0, 29]
[357.0, 29]
[358.0, 29]
[359.0, 20]
[359.0, 29]
[359.0, 29]
[360.0, 29]
