[0.0, 23]
[0.0, 23]
[0.0, 23]
[1.0, 23]
[2.0, 23]
[2.0, 23]
[2.0, 23]
[2.0, 23]
[2.0, 23]
[2.0, 23]
[3.0, 23]
[4.0, 23]
[4.0, 23]
[5.0, 23]
[5.0, 255]
[6.0, 23]
[6.0, 23]
[7.0, 23]
[8.0, 23]
[9.0, 23]
[11.0, 23]
[11.0, 255]
[12.0, 23]
[12.0, 23]
[16.0, 23]
[16.0, 255]
[17.0, 23]
[19.0, 23]
[20.0, 23]
[20.0, 23]
[20.0, 255]
[23.0, 255]
[24.0, 23]
[26.0, 23]
[28.0, 23]
[28.0, 41]
[30.0, 23]
[32.0, 23]
[32.0, 41]
[34.0, 23]
[37.0, 23]
[37.0, 41]
[40.0, 23]
[40.0, 41]
[43.0, 23]
[44.0, 23]
[47.0, 23]
[47.0, 20]
[50.0, 23]
[53.0, 20]
[54.0, 25]
[56.0, 25]
[59.0, 25]
[59.0, 20]
[62.0, 25]
[64.0, 20]
[67.0, 255]
[69.0, 255]
[71.0, 20]
[72.0, 255]
[76.0, 255]
[77.0, 20]
[81.0, 255]
[83.0, 255]
[84.0, 20]
[87.0, 255]
[88.0, 20]
[91.0, 255]
[95.0, 255]
[96.0, 33]
[99.0, 255]
[99.0, 255]
[102.0, 33]
[107.0, 255]
[108.0, 33]
[111.0, 33]
[113.0, 255]
[117.0, 255]
[119.0, 34]
[120.0, 255]
[125.0, 255]
[125.0, 34]
[130.0, 34]
[131.0, 255]
[134.0, 255]
[135.0, 34]
[139.0, 255]
[142.0, 255]
[144.0, 255]
[148.0, 255]
[150.0, 255]
[153.0, 255]
[154.0, 255]
[158.0, 255]
[159.0, 255]
[164.0, 255]
[164.0, 67]
[169.0, 67]
[170.0, 255]
[174.0, 67]
[175.0, 255]
[179.0, 67]
[180.0, 255]
[185.0, 255]
[189.0, 255]
[189.0, 255]
[192.0, 255]
[194.0, 255]
[196.0, 255]
[199.0, 255]
[202.0, 255]
[207.0, 255]
[208.0, 41]
[208.0, 41]
[215.0, 61]
[218.0, 41]
[219.0, 61]
[223.0, 41]
[225.0, 61]
[225.0, 41]
[231.0, 61]
[235.0, 23]
[235.0, 23]
[238.0, 255]
[240.0, 23]
[243.0, 255]
[244.0, 23]
[247.0, 23]
[249.0, 255]
[254.0, 21]
[255.0, 255]
[257.0, 21]
[262.0, 21]
[263.0, 62]
[265.0, 21]
[268.0, 62]
[270.0, 20]
[274.0, 62]
[274.0, 20]
[278.0, 20]
[281.0, 62]
[281.0, 20]
[286.0, 20]
[289.0, 42]
[289.0, 20]
[293.0, 20]
[294.0, 42]
[295.0, 20]
[299.0, 20]
[300.0, 42]
[303.0, 20]
[306.0, 20]
[307.0, 42]
[307.0, 42]
[309.0, 20]
[313.0, 20]
[316.0, 20]
[319.0, 20]
[321.0, 20]
[324.0, 39]
[324.0, 20]
[327.0, 20]
[330.0, 20]
[331.0, 39]
[332.0, 20]
[335.0, 21]
[337.0, 21]
[338.0, 39]
[340.0, 21]
[342.0, 21]
[344.0, 21]
[345.0, 39]
[347.0, 21]
[348.0, 21]
[349.0, 21]
[352.0, 21]
[353.0, 21]
[354.0, 21]
[355.0, 21]
[356.0, 20]
[357.0, 21]
[357.0, 21]
[358.0, 21]
[359.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
