[0.0, -1]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[0.0, 21]
[1.0, 21]
[1.0, 21]
[2.0, 21]
[3.0, 59]
[4.0, 21]
[4.0, 21]
[6.0, 21]
[6.0, 21]
[7.0, 21]
[9.0, 21]
[9.0, 59]
[11.0, 21]
[13.0, 21]
[14.0, 59]
[15.0, 21]
[15.0, 21]
[18.0, 59]
[20.0, 21]
[22.0, 21]
[25.0, 21]
[26.0, 60]
[27.0, 21]
[31.0, 21]
[31.0, 60]
[32.0, 21]
[35.0, 21]
[36.0, 60]
[38.0, 21]
[39.0, 60]
[42.0, 21]
[44.0, 21]
[44.0, 42]
[47.0, 21]
[48.0, 42]
[50.0, 21]
[52.0, 42]
[54.0, 42]
[55.0, 22]
[57.0, 22]
[61.0, 22]
[61.0, 40]
[65.0, 22]
[66.0, 40]
[70.0, 24]
[71.0, 40]
[73.0, 24]
[75.0, 40]
[77.0, 24]
[81.0, 24]
[82.0, 20]
[86.0, 26]
[87.0, 20]
[89.0, 26]
[89.0, 26]
[93.0, 20]
[96.0, 20]
[98.0, 26]
[103.0, 34]
[104.0, 255]
[106.0, 255]
[108.0, 34]
[111.0, 255]
[116.0, 255]
[120.0, 34]
[120.0, 34]
[121.0, 255]
[125.0, 255]
[127.0, 33]
[130.0, 255]
[132.0, 33]
[133.0, 255]
[137.0, 33]
[140.0, 255]
[140.0, 33]
[143.0, 255]
[146.0, 33]
[147.0, 255]
[151.0, 33]
[152.0, 255]
[156.0, 33]
[158.0, 255]
[160.0, 33]
[162.0, 255]
[165.0, 35]
[167.0, 255]
[170.0, 35]
[171.0, 255]
[174.0, 35]
[178.0, 255]
[178.0, 35]
[181.0, 255]
[183.0, 66]
[187.0, 255]
[188.0, 66]
[192.0, 66]
[193.0, 255]
[195.0, 66]
[198.0, 255]
[201.0, 70]
[203.0, 255]
[205.0, 70]
[207.0, 255]
[209.0, 70]
[212.0, 70]
[213.0, 255]
[217.0, 255]
[219.0, 255]
[222.0, 255]
[224.0, 255]
[226.0, 255]
[229.0, 255]
[230.0, 255]
[233.0, 44]
[235.0, 255]
[237.0, 44]
[241.0, 44]
[244.0, 255]
[244.0, 44]
[248.0, 255]
[249.0, 30]
[253.0, 30]
[256.0, 255]
[256.0, 30]
[258.0, 30]
[263.0, 25]
[265.0, 255]
[266.0, 25]
[270.0, 25]
[272.0, 25]
[275.0, 62]
[277.0, 24]
[280.0, 24]
[281.0, 62]
[283.0, 24]
[285.0, 24]
[290.0, 62]
[290.0, 23]
[292.0, 23]
[295.0, 23]
[297.0, 62]
[297.0, 23]
[301.0, 23]
[304.0, 23]
[307.0, 255]
[307.0, 23]
[309.0, 23]
[312.0, 22]
[313.0, 255]
[315.0, 22]
[317.0, 22]
[319.0, 22]
[320.0, 255]
[322.0, 21]
[325.0, 21]
[327.0, 21]
[329.0, 255]
[329.0, 21]
[332.0, 21]
[334.0, 21]
[336.0, 21]
[338.0, 21]
[339.0, 63]
[342.0, 21]
[342.0, 21]
[344.0, 21]
[345.0, 63]
[345.0, 21]
[347.0, 21]
[350.0, 21]
[351.0, 21]
[351.0, 21]
[353.0, 21]
[354.0, 63]
[354.0, 21]
[356.0, 21]
[356.0, 21]
[357.0, 21]
[358.0, 21]
[359.0, 21]
[359.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
[360.0, 21]
