15.12547	1070.56408	1070.54133	144.344028	144.321276	
15.13528	1070.56556	1070.54133	144.34551	144.321276	
15.14541	1070.56772	1070.54133	144.347666	144.321276	
15.15557	1070.57051	1070.54133	144.350451	144.321276	
15.17403	1070.57807	1070.54133	144.358018	144.321276	
15.17856	1070.57986	1070.54133	144.359804	144.321276	
15.18871	1070.58466	1070.54133	144.364602	144.321276	
15.19892	1070.59011	1070.54133	144.370059	144.321276	
15.20899	1070.59609	1070.54133	144.37604	144.321276	
15.21918	1070.60278	1070.54133	144.382726	144.321276	
15.22972	1070.61037	1070.54133	144.390319	144.321276	
15.23966	1070.6181	1070.54133	144.398049	144.321276	
15.2498	1070.62661	1070.54133	144.406557	144.321276	
15.25997	1070.63576	1070.54133	144.41571	144.321276	
15.27015	1070.64556	1070.55006	144.425508	144.321276	
15.28031	1070.65594	1070.55006	144.435887	144.321276	
15.29047	1070.66694	1070.55006	144.44689	144.330002	
15.30057	1070.6785	1070.55878	144.458441	144.338729	
15.31078	1070.69082	1070.56751	144.470765	144.356182	
15.3209	1070.70361	1070.58496	144.483561	144.364909	
15.331	1070.71726	1070.60242	144.497208	144.391089	
15.34123	1070.73122	1070.6286	144.51117	144.408542	
15.35133	1070.74584	1070.64605	144.525785	144.434722	
15.36145	1070.76112	1070.67223	144.541068	144.460902	
15.37165	1070.77714	1070.70714	144.557089	144.487082	
15.38181	1070.79372	1070.74204	144.573662	144.513262	
15.39196	1070.81088	1070.76822	144.590829	144.548169	
15.40211	1070.82868	1070.80313	144.608627	144.583075	
15.41228	1070.84714	1070.82931	144.627088	144.617982	
15.42243	1070.86618	1070.86422	144.646122	144.652888	
15.43257	1070.8858	1070.89912	144.665745	144.687795	
15.44274	1070.90611	1070.93403	144.686053	144.713975	
15.45288	1070.92697	1070.96894	144.706921	144.748882	
15.46306	1070.94855	1071.00384	144.728496	144.775061	
15.47322	1070.97069	1071.03002	144.750637	144.809968	
15.48332	1070.99333	1071.0562	144.773281	144.836148	
15.49349	1071.01673	1071.09111	144.796681	144.862328	
15.50362	1071.04067	1071.10856	144.820615	144.888508	
15.51377	1071.06524	1071.12602	144.845188	144.914688	
15.52392	1071.09046	1071.1522	144.870408	144.940868	
15.53408	1071.11634	1071.16965	144.896282	144.958321	
15.54426	1071.14286	1071.1871	144.922808	144.984501	
15.55443	1071.17001	1071.20456	144.949952	145.001954	
15.56462	1071.1978	1071.22201	144.97775	145.019408	
15.57474	1071.22601	1071.23073	145.005956	145.036861	
15.58482	1071.25474	1071.24819	145.034686	145.045587	
15.59497	1071.28428	1071.25691	145.064223	145.063041	
15.60515	1071.31452	1071.26564	145.09447	145.071767	
15.61528	1071.34523	1071.28309	145.12518	145.089221	
15.62542	1071.37658	1071.30055	145.156528	145.106674	
15.63555	1071.40855	1071.32673	145.188495	145.124127	
15.65364	1071.46802	1071.35291	145.247963	145.159034	
15.65817	1071.48281	1071.38781	145.262752	145.176487	
15.66833	1071.51688	1071.42272	145.296821	145.202667	
15.6785	1071.55156	1071.46635	145.331503	145.228847	
15.68864	1071.58676	1071.50999	145.366706	145.263754	
15.69884	1071.62284	1071.54489	145.402782	145.29866	
15.70898	1071.65925	1071.59725	145.439201	145.35102	
15.71916	1071.69647	1071.64089	145.476418	145.385927	
15.7293	1071.73415	1071.69325	145.514098	145.438287	
15.73942	1071.77237	1071.74561	145.552317	145.490646	
15.74967	1071.81177	1071.79797	145.591716	145.543006	
15.75979	1071.85119	1071.85033	145.631141	145.604093	
15.76992	1071.89129	1071.90269	145.671236	145.656453	
15.78009	1071.93235	1071.95505	145.712299	145.717539	
15.79022	1071.97357	1071.99868	145.753512	145.769899	
15.80039	1072.0157	1072.05977	145.795646	145.830986	
15.81075	1072.06064	1072.1034	145.840581	145.892072	
15.8207	1072.10172	1072.16449	145.881662	145.944432	
15.83085	1072.14558	1072.20812	145.925528	145.996792	
15.84098	1072.19007	1072.26048	145.970011	146.049152	
15.85113	1072.23517	1072.31284	146.015111	146.101512	
15.86931	1072.31847	1072.39138	146.098418	146.188778	
15.87384	1072.33913	1072.41756	146.119073	146.206231	
15.884	1072.38631	1072.45247	146.166253	146.249865	
15.89413	1072.434	1072.4961	146.213951	146.293498	
15.90441	1072.48297	1072.53973	146.262921	146.328404	
15.91446	1072.5315	1072.58337	146.311447	146.372038	
15.9246	1072.58104	1072.627	146.360988	146.415671	
15.93482	1072.63163	1072.6619	146.411578	146.450578	
15.94488	1072.68205	1072.70554	146.461994	146.485484	
15.95502	1072.73344	1072.74917	146.51339	146.529117	
