171.6704	3011.08172	3011.08566	2077.67964	2077.68357	
171.6805	3011.08326	3011.08566	2077.68117	2077.68357	
171.6906	3011.08542	3011.08566	2077.68334	2077.68357	
171.7007	3011.08819	3011.08566	2077.68611	2077.68357	
171.7109	3011.0916	3011.08566	2077.68952	2077.68357	
171.7211	3011.09562	3011.08566	2077.69353	2077.6923	
171.7393	3011.10526	3011.09439	2077.70318	2077.6923	
171.7439	3011.10761	3011.09439	2077.70552	2077.6923	
171.754	3011.11363	3011.09439	2077.71154	2077.6923	
171.7642	3011.12031	3011.09439	2077.71823	2077.70103	
171.7744	3011.1276	3011.09439	2077.72552	2077.70975	
171.7845	3011.13545	3011.09439	2077.73337	2077.70975	
171.7947	3011.14395	3011.09439	2077.74187	2077.70975	
171.8048	3011.15302	3011.09439	2077.75094	2077.72721	
171.8149	3011.16276	3011.09439	2077.76068	2077.72721	
171.8251	3011.17311	3011.09439	2077.77102	2077.73593	
171.8353	3011.18413	3011.09439	2077.78204	2077.74466	
171.8454	3011.19575	3011.09439	2077.79367	2077.76211	
171.8562	3011.20876	3011.10311	2077.80668	2077.77084	
171.8657	3011.22069	3011.12057	2077.8186	2077.77957	
171.8857	3011.24899	3011.14675	2077.8469	2077.79702	
171.8902	3011.25534	3011.15547	2077.85325	2077.80575	
171.9004	3011.27033	3011.17293	2077.86825	2077.81447	
171.9105	3011.2858	3011.19911	2077.88372	2077.83193	
171.9207	3011.30199	3011.21656	2077.89991	2077.84938	
171.9309	3011.31882	3011.24274	2077.91674	2077.85811	
171.941	3011.33625	3011.26892	2077.93417	2077.87556	
171.9512	3011.35425	3011.2951	2077.95217	2077.89301	
171.9613	3011.37297	3011.32128	2077.97088	2077.91047	
171.9714	3011.39209	3011.34746	2077.99001	2077.93665	
171.9816	3011.41207	3011.37364	2078.00999	2077.9541	
171.9918	3011.43273	3011.40854	2078.03065	2077.98028	
172.0019	3011.45376	3011.43472	2078.05167	2078.00646	
172.0123	3011.47595	3011.4609	2078.07387	2078.02391	
172.0222	3011.49776	3011.48708	2078.09568	2078.05882	
172.0324	3011.52076	3011.51326	2078.11868	2078.085	
172.0425	3011.54439	3011.53944	2078.14231	2078.11118	
172.0527	3011.56869	3011.56562	2078.1666	2078.14609	
172.0628	3011.59342	3011.5918	2078.19134	2078.17227	
172.073	3011.61902	3011.61798	2078.21693	2078.20717	
172.0832	3011.64524	3011.64416	2078.24316	2078.23335	
172.0934	3011.67186	3011.67034	2078.26978	2078.26826	
172.1035	3011.69906	3011.6878	2078.29697	2078.29444	
172.1136	3011.72696	3011.7227	2078.32488	2078.32062	
172.1238	3011.75552	3011.74016	2078.35344	2078.35553	
172.1339	3011.78466	3011.76634	2078.38258	2078.38171	
172.1441	3011.81441	3011.79252	2078.41232	2078.40789	
172.1542	3011.84485	3011.8187	2078.44277	2078.42534	
172.1644	3011.87609	3011.84488	2078.474	2078.46025	
172.1745	3011.90755	3011.87978	2078.50547	2078.4777	
172.1847	3011.93976	3011.90596	2078.53768	2078.50388	
172.1949	3011.97285	3011.93214	2078.57077	2078.53006	
172.205	3012.00618	3011.96705	2078.6041	2078.56497	
172.2151	3012.04023	3012.00196	2078.63815	2078.58242	
172.2253	3012.07485	3012.03686	2078.67277	2078.61733	
172.2355	3012.11038	3012.07177	2078.7083	2078.65223	
172.2456	3012.14642	3012.10668	2078.74434	2078.67841	
172.2558	3012.18306	3012.14158	2078.78097	2078.71332	
172.2659	3012.22022	3012.18522	2078.81814	2078.74823	
172.2761	3012.25802	3012.22012	2078.85593	2078.78313	
172.2864	3012.29719	3012.26376	2078.89511	2078.82677	
172.2966	3012.33633	3012.29866	2078.93425	2078.86167	
172.3068	3012.37615	3012.3423	2078.97407	2078.90531	
172.3169	3012.41638	3012.38593	2079.0143	2078.94894	
172.3271	3012.45729	3012.42956	2079.05521	2078.99257	
172.3372	3012.49893	3012.4732	2079.09685	2079.0362	
172.3474	3012.54117	3012.52556	2079.13909	2079.08856	
172.3576	3012.58434	3012.56919	2079.18225	2079.1322	
172.3677	3012.62753	3012.62155	2079.22545	2079.18456	
172.3781	3012.67229	3012.66518	2079.2702	2079.22819	
172.3883	3012.7172	3012.71754	2079.31512	2079.28055	
172.3986	3012.76352	3012.76117	2079.36143	2079.33291	
172.4088	3012.8094	3012.80481	2079.40732	2079.38527	
172.4189	3012.85593	3012.85717	2079.45385	2079.4289	
172.4291	3012.90308	3012.90953	2079.501	2079.47254	
172.4392	3012.95071	3012.96189	2079.54863	2079.5249	
172.4495	3012.99955	3013.00552	2079.59747	2079.57726	
172.4599	3013.05094	3013.04915	2079.64885	2079.62089	
172.4698	3013.09816	3013.10151	2079.69608	2079.66452	
172.4799	3013.14806	3013.15387	2079.74598	2079.71688	
172.49	3013.19892	3013.19751	2079.79683	2079.76052	
172.5003	3013.25102	3013.24987	2079.84894	2079.81288	
172.5103	3013.30255	3013.30223	2079.90047	2079.85651	
172.5205	3013.35536	3013.35459	2079.95328	2079.90887	
172.5307	3013.40888	3013.39822	2080.00679	2079.96123	
172.5408	3013.46268	3013.45931	2080.06059	2080.01359	
172.5509	3013.51717	3013.50294	2080.11508	2080.06595	
172.5611	3013.57235	3013.56403	2080.17027	2080.11831	
172.5713	3013.6285	3013.60766	2080.22642	2080.17067	
172.5816	3013.68549	3013.66875	2080.28341	2080.22303	
172.5916	3013.74208	3013.72111	2080.34	2080.28412	
172.6018	3013.79997	3013.78219	2080.39788	2080.3452	
172.6121	3013.85875	3013.83455	2080.45666	2080.39756	
