1.333205	242.56794	242.565859	
1.338331	242.568644	242.565859	
1.348477	242.570806	242.565859	
1.359239	242.573817	242.565859	
1.369329	242.577229	242.565859	
1.379471	242.581276	242.565859	
1.389628	242.585953	242.565859	
1.399782	242.591243	242.565859	
1.40991	242.597134	242.565859	
1.420062	242.603659	242.565859	
1.430229	242.610815	242.565859	
1.440423	242.618614	242.565859	
1.450522	242.626952	242.565859	
1.460686	242.63596	242.565859	
1.470859	242.6456	242.565859	
1.481057	242.655891	242.565859	
1.491163	242.665995	242.565859	
1.501337	242.67617	242.565859	
1.511476	242.686307	242.574586	
1.521647	242.696482	242.583313	
1.531792	242.706625	242.583313	
1.541984	242.716815	242.592039	
1.553106	242.727941	242.600766	
1.56339	242.738228	242.609493	
1.573363	242.748197	242.626946	
1.583547	242.758384	242.635673	
1.593673	242.768509	242.644399	
1.603835	242.778669	242.653126	
1.614095	242.788931	242.670579	
1.62454	242.799377	242.679306	
1.634298	242.809134	242.688032	
1.644432	242.819301	242.705486	
1.654591	242.829423	242.722939	
1.664736	242.839571	242.731666	
1.674921	242.849758	242.749119	
1.685083	242.859918	242.757846	
1.695254	242.870086	242.775299	
1.705431	242.880265	242.792752	
1.715549	242.890384	242.810206	
1.725729	242.900562	242.818932	
1.735818	242.910652	242.836385	
1.745937	242.920771	242.845112	
1.756105	242.930938	242.862565	
1.766244	242.941078	242.880019	
1.776356	242.951187	242.888745	
1.786561	242.961399	242.906199	
1.796649	242.971483	242.914925	
1.818395	242.993232	242.932379	
1.822909	242.997741	242.949832	
1.833058	243.007893	242.958559	
1.843139	243.017973	242.976012	
1.853333	243.028168	242.984738	
1.863512	243.038348	243.002192	
1.8738	243.048637	243.010918	
1.88374	243.058576	243.019645	
1.893904	243.068737	243.028372	
1.904124	243.078956	243.037098	
1.914251	243.089084	243.054552	
1.924393	243.099227	243.054552	
1.93454	243.109373	243.072005	
1.944858	243.119692	243.072005	
1.954999	243.129835	243.089458	
1.965132	243.139967	243.089458	
1.975381	243.150214	243.098185	
1.993755	243.168592	243.106912	
1.998288	243.173135	243.115638	
2.008423	243.183256	243.124365	
2.018578	243.193411	243.133091	
2.028706	243.203541	243.141818	
2.038912	243.213745	243.150545	
2.049035	243.223868	243.159271	
2.059206	243.234041	243.159271	
2.069364	243.244197	243.167998	
2.079562	243.254393	243.176725	
2.089772	243.264606	243.185451	
2.100132	243.274968	243.194178	
2.110514	243.285351	243.194178	
2.12022	243.295056	243.211631	
2.130333	243.305165	243.211631	
2.140459	243.315289	243.229085	
2.150658	243.325492	243.229085	
2.160821	243.335652	243.237811	
2.170964	243.345794	243.246538	
2.181122	243.355957	243.263991	
2.191298	243.36613	243.263991	
2.203102	243.37794	243.281444	
2.213238	243.388074	243.290171	
2.223401	243.398233	243.298898	
2.233504	243.408337	243.307624	
2.2437	243.418532	243.316351	
2.253851	243.428684	243.325078	
2.264053	243.438886	243.333804	
2.274143	243.448974	243.351258	
2.284299	243.459131	243.351258	
2.294427	243.469258	243.368711	
2.304624	243.479458	243.368711	
2.314736	243.489575	243.386164	
2.324858	243.499694	243.394891	
2.335033	243.509866	243.403617	
2.34514	243.519973	243.412344	
2.355334	243.530167	243.429797	
2.365557	243.540393	243.438524	
2.375816	243.55065	243.447251	
2.385908	243.560741	243.455977	
2.396044	243.570878	243.473431	
2.406194	243.581028	243.473431	
2.416401	243.591236	243.490884	
2.426504	243.601337	243.499611	
2.436634	243.611499	243.508337	
2.446808	243.621639	243.517064	
2.465243	243.640078	243.543244	
2.469764	243.644597	243.543244	
2.479911	243.654743	243.560697	
2.490043	243.664875	243.569424	
2.500165	243.674996	243.57815	
2.510351	243.685184	243.586877	
2.520548	243.695381	243.60433	
2.530664	243.705497	243.613057	
2.540813	243.715645	243.621784	
2.560954	243.735793	243.63051	
2.565755	243.740595	243.647964	
2.575598	243.75043	243.65669	
2.585805	243.760638	243.665417	
2.595839	243.770671	243.68287	
2.606267	243.781107	243.68287	
2.616178	243.791013	243.700323	
2.626403	243.80124	243.70905	
2.636432	243.811267	243.717777	
2.646575	243.821408	243.726503	
2.665075	243.83991	243.743957	
2.669568	243.844399	243.752683	
2.679737	243.854569	243.752683	
2.689886	243.864718	243.770137	
2.70004	243.874874	243.778863	
2.710206	243.885038	243.78759	
2.720369	243.895201	243.796317	
2.730712	243.905547	243.805043	
2.740722	243.915555	243.822497	
2.75087	243.925701	243.822497	
2.761002	243.935834	243.83995	
2.77112	243.945952	243.848676	
2.78128	243.956112	243.857403	
2.791485	243.966318	243.86613	
2.801584	243.976417	243.883583	
2.811737	243.98657	243.89231	
2.821899	243.996732	243.901036	
2.832338	244.007175	243.909763	
2.850112	244.024949	243.927216	
2.854786	244.029628	243.935943	
2.864865	244.039704	243.94467	
2.875131	244.049972	243.953396	
2.885035	244.059871	243.962123	
2.89537	244.070203	243.979576	
2.913287	244.088121	243.988303	
2.917769	244.092603	243.997029	
2.927935	244.102772	244.005756	
2.938114	244.112951	244.014483	
2.948239	244.123072	244.031936	
2.958402	244.133236	244.031936	
2.968591	244.143424	244.049389	
2.978685	244.15352	244.058116	
2.988879	244.163714	244.066843	
2.999027	244.173861	244.075569	
3.009184	244.184018	244.084296	
3.01936	244.194191	244.101749	
3.029472	244.204305	244.101749	
3.039692	244.214528	244.119202	
3.049812	244.224644	244.127929	
3.059973	244.234805	244.136656	
3.070161	244.244992	244.145382	
3.080311	244.255143	244.154109	
3.090533	244.265366	244.162836	
3.100698	244.275564	244.171562	
3.110906	244.285745	244.180289	
3.120992	244.295827	244.197742	
3.131123	244.305956	244.206469	
3.141261	244.316093	244.215196	
3.151513	244.326347	244.223922	
3.161595	244.336428	244.232649	
3.171745	244.346577	244.241376	
3.18194	244.356774	244.250102	
3.19202	244.366852	244.258829	
3.202198	244.377031	244.276282	
3.212333	244.387167	244.276282	
3.222507	244.397339	244.293735	
3.232792	244.40768	244.302462	
3.243002	244.418092	244.311189	
3.253062	244.427898	244.319915	
3.263263	244.438094	244.328642	
3.273355	244.448189	244.346095	
3.283502	244.458336	244.346095	
3.293632	244.468465	244.363549	
3.303795	244.478627	244.372275	
3.313899	244.48873	244.381002	
3.324144	244.498977	244.389729	
3.334243	244.509077	244.398455	
3.344339	244.519172	244.407182	
3.354515	244.529349	244.415908	
3.364708	244.539545	244.433362	
3.374825	244.549663	244.442088	
3.38494	244.559773	244.450815	
3.395088	244.569921	244.459542	
3.413386	244.588223	244.468268	
3.417881	244.592715	244.485722	
3.428199	244.603032	244.485722	
3.438209	244.613042	244.503175	
3.448365	244.623202	244.511902	
3.458552	244.633387	244.520628	
3.468736	244.643602	244.529355	
3.478856	244.653688	244.546808	
3.48902	244.663852	244.555535	
3.499125	244.673958	244.564261	
3.509317	244.68415	244.572988	
3.5195	244.694337	244.590441	
3.529631	244.704466	244.599168	
