1.848845	256.669232	256.66812	
1.858626	256.670745	256.66812	
1.868717	256.672924	256.66812	
1.87893	256.675762	256.66812	
1.889073	256.679195	256.66812	
1.899273	256.683274	256.66812	
1.909395	256.687932	256.676846	
1.919526	256.693211	256.676846	
1.929713	256.699145	256.685573	
1.93988	256.705688	256.685573	
1.950138	256.712923	256.685573	
1.960208	256.720625	256.6943	
1.970351	256.729003	256.703026	
1.980468	256.737974	256.703026	
1.991247	256.748316	256.703026	
2.0008	256.757874	256.711753	
2.010892	256.767967	256.72048	
2.021037	256.778109	256.72048	
2.031223	256.788297	256.729206	
2.041584	256.798657	256.737933	
2.051585	256.808656	256.74666	
2.06171	256.818783	256.755386	
2.071897	256.828971	256.764113	
2.082043	256.839114	256.77284	
2.092175	256.849247	256.77284	
2.102321	256.859393	256.781566	
2.112509	256.86958	256.790293	
2.122656	256.87973	256.807746	
2.132798	256.889869	256.807746	
2.14311	256.900184	256.816473	
2.153125	256.910199	256.825199	
2.163306	256.920378	256.842653	
2.173399	256.930474	256.842653	
2.183569	256.940641	256.860106	
2.193736	256.950808	256.868833	
2.203909	256.960984	256.877559	
2.214007	256.971081	256.886286	
2.224194	256.981269	256.895013	
2.23434	256.991413	256.912466	
2.244468	257.001545	256.921193	
2.254597	257.01167	256.929919	
2.264725	257.021798	256.947372	
2.274948	257.032021	256.947372	
2.285084	257.042156	256.964826	
2.295278	257.05235	256.973552	
2.30537	257.062442	256.982279	
2.315562	257.072637	256.999732	
2.325683	257.082758	257.008459	
2.335819	257.09289	257.017186	
2.34606	257.103134	257.034639	
2.356278	257.113356	257.043366	
2.366264	257.123337	257.052092	
2.38429	257.141366	257.069546	
2.388739	257.145809	257.086999	
2.398914	257.155985	257.086999	
2.409027	257.1661	257.104452	
2.41918	257.176255	257.121905	
2.429547	257.186628	257.121905	
2.439531	257.196603	257.139359	
2.44967	257.206742	257.156812	
2.461764	257.218843	257.165539	
2.469918	257.22699	257.174265	
2.480043	257.237116	257.191719	
2.490218	257.247289	257.200445	
2.500376	257.257448	257.217899	
2.510483	257.267557	257.226625	
2.520663	257.277737	257.235352	
2.5308	257.287872	257.252805	
2.540932	257.298004	257.261532	
2.551065	257.308138	257.270258	
2.56126	257.318332	257.287712	
2.571498	257.328571	257.296438	
2.581579	257.338653	257.313892	
2.591737	257.348809	257.322618	
2.601963	257.359036	257.331345	
2.612007	257.369083	257.348798	
2.622221	257.379297	257.366251	
2.632325	257.389401	257.366251	
2.652234	257.40931	257.392431	
2.656805	257.413879	257.401158	
2.666845	257.423925	257.401158	
2.677016	257.434091	257.409885	
2.687148	257.444222	257.418611	
2.697261	257.454334	257.418611	
2.707509	257.464583	257.427338	
2.717577	257.474651	257.436065	
2.727731	257.484808	257.444791	
2.737991	257.495066	257.453518	
2.748117	257.505193	257.462245	
2.758176	257.515249	257.470971	
2.768312	257.525387	257.470971	
2.778492	257.535568	257.488425	
2.788658	257.54573	257.497151	
2.798804	257.555875	257.505878	
2.808933	257.566004	257.505878	
2.819144	257.576219	257.523331	
2.829274	257.586348	257.532058	
2.839472	257.596584	257.540784	
2.84961	257.606685	257.549511	
2.859716	257.616788	257.558238	
2.869915	257.626988	257.575691	
2.880082	257.637157	257.584418	
2.890293	257.647366	257.593144	
2.900761	257.657835	257.610598	
2.910902	257.667975	257.619324	
2.921026	257.678098	257.628051	
2.931198	257.688271	257.645504	
2.941348	257.69842	257.654231	
2.951622	257.708698	257.662957	
2.961667	257.718739	257.680411	
2.971817	257.728887	257.689137	
2.981958	257.739035	257.706591	
2.992759	257.749843	257.715317	
3.00231	257.759382	257.732771	
3.01238	257.769452	257.741497	
3.022506	257.779579	257.750224	
3.032922	257.789998	257.767677	
3.04286	257.799932	257.776404	
3.053016	257.810089	257.793857	
3.063181	257.820251	257.802584	
3.073397	257.83047	257.820037	
3.083644	257.840721	257.828764	
3.093828	257.850955	257.83749	
3.103983	257.861056	257.846217	
3.114206	257.871279	257.854944	
3.124272	257.881344	257.854944	
3.134407	257.891486	257.86367	
3.144588	257.901661	257.86367	
3.154711	257.911782	257.872397	
3.164853	257.921927	257.872397	
3.174948	257.93202	257.881124	
3.185518	257.942596	257.88985	
3.19532	257.952399	257.88985	
3.205417	257.96249	257.898577	
3.215581	257.972653	257.907304	
3.225719	257.98279	257.91603	
3.235847	257.992918	257.924757	
3.246188	258.003265	257.933484	
3.256123	258.013197	257.94221	
3.266406	258.02348	257.959663	
3.284309	258.041383	257.959663	
3.288806	258.045878	257.977117	
3.298975	258.056051	257.985843	
3.309106	258.066177	257.99457	
3.319264	258.076335	258.012023	
3.329438	258.086508	258.02075	
3.339676	258.09675	258.029477	
3.349766	258.106839	258.04693	
3.359924	258.116998	258.055657	
3.370162	258.127236	258.064383	
3.380244	258.137315	258.081836	
3.390399	258.147471	258.090563	
3.400609	258.157684	258.09929	
3.41068	258.167754	258.116743	
3.420843	258.177916	258.12547	
3.430994	258.188066	258.134196	
3.441155	258.198228	258.15165	
3.451311	258.208385	258.169103	
3.463519	258.220599	258.17783	
3.471625	258.228699	258.186556	
3.481711	258.238782	258.20401	
3.49184	258.248912	258.212736	
3.502018	258.259094	258.230189	
3.51215	258.269225	258.238916	
3.522325	258.279399	258.256369	
3.532464	258.289537	258.265096	
3.542617	258.299689	258.273823	
3.552798	258.309872	258.291276	
3.576821	258.333907	258.300003	
3.581491	258.338572	258.326183	
3.591774	258.34886	258.334909	
3.60199	258.359074	258.343636	
3.612199	258.369284	258.343636	
3.622405	258.379487	258.352363	
3.632584	258.389669	258.361089	
3.642874	258.399958	258.369816	
3.653046	258.41013	258.378542	
3.663215	258.420299	258.378542	
3.673481	258.430562	258.387269	
3.683976	258.44106	258.395996	
3.694059	258.451145	258.404722	
3.704329	258.461417	258.413449	
3.71483	258.471917	258.422176	
3.724754	258.481839	258.430902	
3.734969	258.492055	258.448356	
3.745225	258.502313	258.448356	
3.755571	258.512659	258.465809	
3.765631	258.522715	258.474536	
3.77584	258.532925	258.483262	
3.786137	258.543222	258.500716	
3.79629	258.553373	258.509442	
3.81493	258.572015	258.518169	
3.819965	258.577053	258.535622	
3.83017	258.587255	258.544349	
3.840329	258.597414	258.553075	
3.850595	258.607682	258.570529	
3.860748	258.617831	258.587982	
3.870971	258.628059	258.596709	
3.881165	258.638248	258.605435	
3.891381	258.648464	258.622889	
3.901602	258.658688	258.631615	
3.911816	258.668901	258.640342	
3.922059	258.679145	258.657795	
3.93226	258.689344	258.666522	
3.942544	258.699629	258.683975	
3.952733	258.70982	258.692702	
3.962912	258.719996	258.701428	
3.973114	258.730201	258.710155	
3.983343	258.740428	258.718882	
3.99354	258.750623	258.727608	
4.012073	258.769157	258.736335	
4.016897	258.773982	258.736335	
4.027273	258.784357	258.745062	
4.037242	258.794328	258.753788	
4.047458	258.804541	258.762515	
4.057702	258.814785	258.771242	
4.06887	258.825957	258.779968	
4.078265	258.835351	258.788695	
4.088393	258.845478	258.797421	
4.098622	258.855707	258.806148	
4.108793	258.865879	258.814875	
4.119018	258.876105	258.823601	
4.129205	258.88629	258.832328	
4.139434	258.896518	258.849781	
4.149621	258.906707	258.867235	
4.159814	258.916898	258.875961	
4.170008	258.927096	258.884688	
4.18021	258.937294	258.902141	
4.190437	258.947521	258.910868	
4.200612	258.957695	258.928321	
4.210861	258.967942	258.937048	
4.221023	258.978107	258.954501	
4.231302	258.988387	258.971954	
4.241504	258.99859	258.980681	
4.25178	259.008865	258.998134	
4.261931	259.019014	259.006861	
4.272148	259.029233	259.015588	
4.28247	259.039553	259.024314	
4.292593	259.049676	259.041768	
4.302811	259.059895	259.041768	
4.313063	259.070145	259.050494	
4.323255	259.080339	259.059221	
4.333473	259.090557	259.059221	
4.343731	259.100814	259.067948	
4.353959	259.111042	259.067948	
4.364114	259.121196	259.076674	
4.374283	259.131367	259.076674	
4.384479	259.141562	259.085401	
4.39474	259.151821	259.094127	
4.404917	259.162003	259.102854	
4.415224	259.172306	259.111581	
4.425438	259.182522	259.120307	
4.435588	259.192672	259.129034	
4.445784	259.202869	259.146487	
4.456009	259.213092	259.155214	
4.467489	259.224571	259.163941	
4.476377	259.233458	259.181394	
4.486744	259.243828	259.190121	
4.497281	259.254369	259.207574	
4.507046	259.264129	259.216301	
4.51728	259.274366	259.233754	
4.527511	259.284595	259.251207	
4.537732	259.294816	259.26866	
4.556537	259.313623	259.29484	
4.56125	259.318333	259.303567	
4.571474	259.328555	259.32102	
4.581727	259.338811	259.338474	
4.591919	259.349005	259.3472	
4.602139	259.359221	259.355927	
4.612329	259.369413	259.37338	
4.622562	259.379648	259.390833	
4.632806	259.389894	259.390833	
4.642939	259.400025	259.39956	
4.653186	259.410273	259.408287	
4.663407	259.420491	259.417013	
4.673647	259.430732	259.42574	
4.684028	259.441114	259.42574	
4.694066	259.451154	259.42574	
4.704284	259.461368	259.434467	
4.714538	259.471622	259.434467	
4.724733	259.481816	259.443193	
4.734945	259.492034	259.443193	
4.745232	259.502318	259.45192	
4.7555	259.512586	259.460647	
4.765607	259.522692	259.460647	
4.775655	259.532735	259.4781	
